TIRF Data File: Project 1792; Run 29; ISO False; ID IVMgsU9
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	HT	RE	SR	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	BELTX
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	Nm	cm	SAE	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c	cm
26.26	-0.00	0.016	-0.002	32.32	28.47	414.35	-3090.95	64.28	-25.14	-0.01	-0.13	17.13	-0.03	20.02	10.55	2.06	29.15	26.16	26.95	30.81	22.04	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	0.00
26.27	-0.00	0.012	-0.002	32.33	31.93	413.24	-3091.11	64.72	-24.35	-0.01	-0.13	17.11	-0.03	5.37	10.55	2.06	29.18	26.15	26.96	30.81	22.06	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	0.00
26.28	0.01	0.019	-0.005	32.33	26.38	414.23	-3086.11	63.07	-23.17	-0.01	-0.13	17.11	0.22	4.15	10.06	2.21	29.15	26.15	26.95	30.80	22.06	-3112.87	1.66	0.000	10.00	17.00	0.000	26.90	0.00
26.29	0.01	0.012	0.003	32.33	16.42	414.65	-3090.78	64.94	-24.58	-0.01	-0.13	17.11	-0.27	9.03	-7.96	-5.06	29.16	26.14	26.91	30.78	22.07	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	0.00
26.30	0.02	0.022	-0.000	32.33	13.33	412.24	-3090.67	65.08	-24.44	-0.00	-0.13	17.10	-0.03	10.25	-162.87	-1.20	29.18	26.13	26.91	30.83	22.08	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	0.00
26.31	0.02	0.013	-0.003	32.33	9.73	413.22	-3090.60	65.31	-25.28	-0.00	-0.13	17.09	0.09	2.93	49.57	-0.35	29.19	26.12	26.91	30.83	22.07	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	0.00
26.32	0.01	0.023	-0.008	32.33	12.71	412.97	-3089.49	64.55	-24.82	-0.00	-0.13	17.07	-0.15	7.81	-14.41	-3.24	29.16	26.12	26.86	30.81	22.09	-3112.87	1.66	0.000	10.00	17.00	0.000	26.89	0.00
26.33	0.01	0.015	-0.003	32.33	13.39	413.25	-3088.52	65.02	-25.06	-0.00	-0.13	17.07	-0.03	1.71	-76.16	-1.42	29.15	26.11	26.86	30.83	22.11	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	0.00
26.34	0.02	0.009	-0.002	32.33	15.60	414.42	-3089.55	64.79	-24.40	-0.01	-0.13	17.07	-0.15	6.59	-30.81	-2.05	29.18	26.11	26.88	30.81	22.13	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	-0.01
26.35	0.02	0.018	-0.003	32.33	16.37	413.18	-3088.31	63.76	-24.60	-0.01	-0.13	17.07	0.09	6.59	49.57	-0.35	29.19	26.13	26.83	30.88	22.13	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	-0.01
26.36	-0.02	0.013	0.003	32.33	16.95	413.53	-3090.84	65.34	-24.87	-0.01	-0.13	17.07	-0.15	13.92	34.81	-0.07	29.16	26.15	26.85	30.89	22.14	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	-0.01
26.37	0.01	0.018	-0.005	32.33	21.25	414.24	-3090.84	64.94	-24.90	-0.01	-0.13	17.07	0.34	15.14	6.42	4.03	29.16	26.14	26.86	30.93	22.12	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	0.00
26.38	0.01	0.018	0.003	32.33	22.11	414.69	-3090.04	65.46	-25.06	-0.01	-0.13	17.07	-0.15	10.25	-14.41	-3.24	29.15	26.15	26.86	30.93	22.11	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	0.00
26.39	-0.00	0.022	-0.005	32.33	24.18	414.29	-3087.59	64.51	-24.47	-0.01	-0.13	17.08	0.09	11.47	-3.21	-11.07	29.11	26.16	26.83	30.91	22.09	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	0.00
26.40	0.01	0.022	-0.000	32.33	21.45	412.27	-3089.97	64.99	-22.89	-0.01	-0.13	17.10	0.09	4.15	23.18	0.39	29.13	26.14	26.80	30.93	22.06	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	0.00
26.41	0.02	0.015	-0.000	32.33	14.28	413.41	-3087.27	64.27	-23.28	-0.00	-0.13	17.12	0.22	6.59	21.51	0.50	29.15	26.15	26.80	30.96	22.02	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
26.42	0.01	0.018	-0.003	32.33	8.33	414.38	-3089.43	65.40	-24.83	-0.00	-0.13	17.11	-0.03	5.37	-76.16	-1.42	29.18	26.11	26.78	30.91	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	0.00
26.43	0.01	0.015	0.001	32.32	6.09	415.72	-3087.96	64.80	-26.14	-0.00	-0.13	17.12	-0.15	4.15	-14.41	-3.24	29.11	26.11	26.78	30.89	21.96	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	0.00
26.44	0.02	0.019	-0.000	32.33	12.70	412.21	-3086.92	63.34	-24.18	-0.00	-0.13	17.12	0.09	-0.73	49.57	-0.35	29.08	26.13	26.78	30.86	21.97	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	0.00
26.45	0.01	0.009	-0.000	32.33	15.63	412.26	-3083.67	62.91	-23.75	-0.01	-0.13	17.12	0.09	5.37	23.18	0.39	29.07	26.13	26.76	30.86	21.97	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
26.46	-0.00	0.020	0.003	32.33	19.06	412.41	-3086.08	63.85	-23.62	-0.01	-0.13	17.12	0.09	7.81	-3.21	-11.07	29.07	26.12	26.86	30.88	21.97	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	-0.01
26.47	-0.02	0.019	-0.006	32.33	14.88	413.05	-3085.97	63.45	-24.83	-0.00	-0.13	17.12	-0.03	11.47	183.97	-0.82	29.07	26.07	26.81	30.91	21.96	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	-0.01
26.48	0.01	0.016	-0.000	32.33	23.36	414.53	-3086.29	64.35	-24.29	-0.01	-0.13	17.12	0.09	11.47	23.18	0.39	29.07	26.03	26.83	30.89	21.94	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
26.49	0.01	0.019	0.007	32.32	25.66	414.95	-3088.93	65.31	-24.24	-0.01	-0.13	17.11	0.09	16.36	23.18	0.39	29.08	26.01	26.83	30.93	21.92	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	0.00
26.50	0.01	0.015	0.003	32.32	27.11	414.68	-3087.72	64.51	-24.67	-0.01	-0.13	17.10	-0.15	10.25	-14.41	-3.24	29.03	26.02	26.83	30.93	21.93	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	0.00
26.51	-0.00	0.016	0.004	32.33	26.29	414.76	-3087.53	64.51	-23.85	-0.01	-0.13	17.12	-0.03	4.15	10.55	2.06	29.02	26.03	26.86	30.96	21.91	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
26.52	0.01	0.026	-0.000	32.33	20.06	413.36	-3087.31	63.63	-23.08	-0.01	-0.13	17.12	-0.03	4.15	-76.16	-1.42	29.05	26.04	26.86	30.93	21.92	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
26.53	0.01	0.019	0.001	32.33	9.91	414.60	-3084.65	63.53	-24.56	-0.00	-0.13	17.11	0.09	9.03	23.18	0.39	29.03	26.02	26.86	30.91	21.92	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	-0.01
26.54	-0.00	0.016	0.008	32.33	5.45	416.16	-3088.16	65.47	-25.89	-0.00	-0.13	17.10	-0.27	10.25	1.10	28.33	29.02	26.04	26.91	30.94	21.95	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	0.00
26.55	0.01	0.019	-0.002	32.33	6.84	412.15	-3086.89	63.96	-25.70	-0.00	-0.13	17.10	-0.15	13.92	-14.41	-3.24	29.03	26.05	26.90	30.94	21.95	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
26.56	0.01	0.022	-0.002	32.33	14.28	413.40	-3085.26	64.63	-23.92	-0.00	-0.13	17.11	-0.03	17.58	-76.16	-1.42	29.05	26.09	26.93	30.94	21.95	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	0.00
26.57	0.01	0.019	-0.000	32.33	18.39	414.54	-3086.10	64.34	-23.38	-0.01	-0.13	17.10	0.09	16.36	23.18	0.39	29.03	26.09	26.90	30.94	21.97	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	0.00
26.58	0.02	0.020	0.001	32.33	13.43	413.50	-3084.90	63.94	-24.40	-0.00	-0.13	17.10	-0.03	1.71	-162.87	-1.20	29.03	26.07	26.90	30.94	21.98	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
26.59	0.01	0.019	-0.003	32.33	8.42	413.32	-3083.90	64.43	-25.44	-0.00	-0.13	17.10	-0.15	11.47	-14.41	-3.24	29.00	26.07	26.86	30.91	21.98	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
26.60	0.01	0.010	-0.005	32.33	13.52	413.28	-3085.43	65.28	-24.37	-0.00	-0.13	17.09	0.22	10.25	10.06	2.21	29.03	26.05	26.88	30.93	21.97	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
26.61	0.01	0.022	-0.000	32.32	16.95	413.46	-3087.67	65.54	-24.88	-0.01	-0.13	17.09	-0.15	20.02	-14.41	-3.24	29.02	26.06	26.85	30.94	21.97	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
26.62	0.02	0.022	-0.002	32.33	22.06	412.20	-3084.20	63.58	-25.73	-0.01	-0.13	17.08	0.09	10.25	49.57	-0.35	28.97	26.11	26.88	30.94	21.98	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
26.63	0.02	0.015	0.005	32.32	24.18	414.90	-3085.50	64.85	-25.11	-0.01	-0.13	17.08	0.22	12.70	21.51	0.50	28.94	26.14	26.91	30.93	21.97	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
26.64	-0.00	0.019	-0.005	32.33	25.11	413.26	-3088.18	65.62	-23.31	-0.01	-0.13	17.05	-0.03	12.70	10.55	2.06	28.95	26.15	26.93	30.98	21.97	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	0.00
26.65	0.02	0.016	-0.008	32.33	17.17	411.90	-3081.64	62.65	-24.14	-0.01	-0.13	17.04	-0.15	10.25	-30.81	-2.05	28.99	26.15	26.91	30.91	21.95	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
26.66	0.02	0.016	-0.002	32.33	11.13	413.35	-3086.06	64.71	-25.09	-0.00	-0.13	17.04	-0.03	12.70	-162.87	-1.20	29.00	26.19	26.93	30.88	21.95	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
26.67	0.02	0.020	-0.006	32.33	5.44	413.19	-3081.46	64.12	-25.89	-0.00	-0.13	17.02	0.09	9.03	49.57	-0.35	29.00	26.18	26.91	30.86	21.96	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
26.68	-0.02	0.018	-0.009	32.33	9.09	414.15	-3083.86	64.70	-24.39	-0.00	-0.13	17.02	-0.03	10.25	183.97	-0.82	29.03	26.18	26.91	30.86	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	0.00
26.69	0.01	0.016	-0.002	32.32	12.84	413.44	-3081.82	64.17	-24.13	-0.00	-0.13	17.04	0.09	6.59	23.18	0.39	29.07	26.20	26.90	30.88	22.00	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
26.70	0.01	0.016	-0.005	32.33	14.87	415.52	-3081.60	64.01	-24.19	-0.00	-0.13	17.03	-0.03	5.37	-76.16	-1.42	29.07	26.20	26.96	30.88	22.00	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
26.71	0.02	0.020	-0.005	32.33	9.87	415.54	-3082.83	64.78	-25.23	-0.00	-0.13	17.04	-0.39	10.25	-11.75	-3.75	29.05	26.18	26.95	30.88	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
26.72	0.01	0.012	0.003	32.33	10.63	413.72	-3084.35	65.76	-24.78	-0.00	-0.13	17.06	-0.15	10.25	-14.41	-3.24	29.02	26.22	26.95	30.85	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
26.73	-0.00	0.016	0.001	32.33	9.91	413.55	-3085.05	64.61	-24.57	-0.00	-0.13	17.07	-0.15	7.81	2.00	15.20	29.00	26.20	26.95	30.83	22.01	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	-0.01
26.74	0.01	0.022	-0.006	32.32	10.46	414.31	-3082.75	64.51	-25.50	-0.00	-0.13	17.07	-0.03	11.47	-76.16	-1.42	29.02	26.19	26.93	30.86	22.02	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
26.75	0.02	0.025	-0.002	32.32	14.87	411.09	-3082.74	63.16	-24.83	-0.00	-0.13	17.07	-0.03	13.92	-162.87	-1.20	29.05	26.18	26.96	30.81	22.03	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
26.76	-0.02	0.013	0.001	32.32	19.29	412.44	-3083.16	64.09	-24.17	-0.01	-0.13	17.08	-0.15	7.81	34.81	-0.07	29.07	26.14	26.91	30.86	22.03	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	-0.01
26.77	-0.02	0.028	-0.003	32.33	25.83	413.37	-3085.91	65.35	-22.89	-0.01	-0.13	17.08	-0.15	10.25	34.81	-0.07	29.10	26.15	26.96	30.86	22.05	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
26.78	0.02	0.015	0.001	32.33	22.73	413.63	-3081.15	64.70	-25.32	-0.01	-0.13	17.08	-0.15	11.47	-30.81	-2.05	29.08	26.19	26.90	30.88	22.06	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	0.00
26.79	0.03	0.018	-0.000	32.32	17.05	414.70	-3081.06	64.91	-26.12	-0.01	-0.13	17.11	-0.15	5.37	-47.22	-1.68	29.10	26.22	26.93	30.89	22.06	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
26.80	0.01	0.020	-0.000	32.33	14.92	414.67	-3080.72	64.26	-24.81	-0.00	-0.13	17.10	0.09	5.37	23.18	0.39	29.07	26.22	26.90	30.88	22.06	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
26.81	-0.00	0.018	0.001	32.32	11.35	415.88	-3085.31	65.74	-24.36	-0.00	-0.13	17.10	0.09	1.71	-3.21	-11.07	29.08	26.25	26.90	30.85	22.07	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
26.82	0.03	0.023	0.003	32.32	8.42	413.68	-3080.42	63.98	-24.80	-0.00	-0.13	17.12	-0.27	7.81	-26.08	-2.24	29.08	26.25	26.91	30.85	22.06	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	0.00
26.83	0.01	0.013	-0.002	32.32	7.65	412.32	-3081.77	64.54	-25.88	-0.00	-0.13	17.10	0.09	9.03	23.18	0.39	29.03	26.22	26.93	30.81	22.06	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	-0.01
26.84	0.02	0.020	0.001	32.33	9.91	413.62	-3083.03	64.96	-25.21	-0.00	-0.13	17.11	0.22	4.15	21.51	0.50	29.02	26.19	26.90	30.78	22.05	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
26.85	0.02	0.019	-0.000	32.33	13.52	413.50	-3079.38	63.22	-25.01	-0.00	-0.13	17.10	-0.27	7.81	-17.02	-2.90	29.02	26.20	26.91	30.80	22.05	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
26.86	0.01	0.013	0.007	32.32	12.07	412.82	-3080.81	64.41	-25.22	-0.00	-0.13	17.10	0.09	5.37	23.18	0.39	29.03	26.20	26.96	30.80	22.05	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	-0.01
26.87	-0.00	0.016	0.008	32.33	13.34	413.98	-3084.07	65.09	-25.08	-0.00	-0.13	17.10	-0.03	18.80	10.55	2.06	29.03	26.17	26.90	30.81	22.03	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	-0.01
26.88	0.01	0.020	-0.008	32.33	20.01	413.14	-3084.56	65.17	-23.75	-0.01	-0.13	17.11	0.09	17.58	23.18	0.39	29.05	26.17	26.90	30.85	22.03	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
26.89	0.01	0.016	-0.003	32.33	27.78	415.65	-3081.14	64.56	-24.27	-0.01	-0.13	17.09	0.22	11.47	10.06	2.21	29.03	26.18	26.90	30.83	22.03	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
26.90	0.01	0.018	0.008	32.32	28.51	416.28	-3079.97	64.38	-24.48	-0.01	-0.14	17.08	-0.27	13.92	-7.96	-5.06	29.05	26.20	26.90	30.85	22.03	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
26.91	0.01	0.019	-0.005	32.33	24.13	415.66	-3080.27	65.70	-25.13	-0.01	-0.13	17.06	-0.03	9.03	-76.16	-1.42	29.07	26.17	26.85	30.85	22.03	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
26.92	0.02	0.006	0.001	32.33	20.64	413.62	-3079.73	63.90	-24.00	-0.01	-0.13	17.07	-0.03	4.15	-162.87	-1.20	29.07	26.18	26.83	30.85	22.04	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
26.93	0.01	0.020	-0.009	32.33	12.74	411.96	-3080.84	64.45	-24.17	-0.00	-0.13	17.08	-0.03	11.47	-76.16	-1.42	29.08	26.19	26.88	30.88	22.04	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
26.94	-0.01	0.023	-0.002	32.32	6.25	414.69	-3079.67	65.39	-25.43	-0.00	-0.13	17.06	-0.03	6.59	97.26	-0.67	29.08	26.19	26.88	30.88	22.03	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	0.00
26.95	0.01	0.019	0.001	32.32	8.33	413.55	-3076.58	62.21	-25.47	-0.00	-0.13	17.05	-0.27	12.70	-7.96	-5.06	29.02	26.18	26.88	30.89	22.02	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	-0.01
26.96	-0.00	0.019	0.004	32.32	14.19	413.81	-3077.25	63.57	-24.60	-0.00	-0.13	17.04	-0.15	11.47	2.00	15.20	28.99	26.15	26.90	30.89	22.00	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
26.97	0.02	0.013	0.005	32.33	16.45	413.89	-3077.42	63.60	-24.57	-0.01	-0.13	17.05	0.09	11.47	49.57	-0.35	28.99	26.17	26.90	30.86	22.01	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	-0.01
26.98	-0.02	0.016	0.005	32.32	17.09	413.88	-3081.02	64.67	-25.46	-0.01	-0.13	17.04	0.09	10.25	-55.99	-1.58	28.97	26.17	26.91	30.93	22.01	-3112.87	1.66	0.000	10.00	17.00	0.000	26.83	-0.01
26.99	0.02	0.020	-0.008	32.33	23.46	415.44	-3075.20	63.15	-25.54	-0.01	-0.14	17.05	-0.15	15.14	-30.81	-2.05	28.94	26.17	26.93	30.91	22.01	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
27.00	0.03	0.023	-0.002	32.33	29.95	416.90	-3078.96	64.51	-24.27	-0.01	-0.14	17.02	-0.27	18.80	-26.08	-2.24	28.92	26.17	26.93	30.93	22.00	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
27.01	0.02	0.018	-0.002	32.33	31.53	414.60	-3077.81	63.24	-24.01	-0.01	-0.13	17.02	-0.27	0.49	-17.02	-2.90	28.91	26.18	26.96	30.96	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
27.02	0.01	0.018	0.007	32.33	24.23	415.10	-3080.12	64.79	-25.73	-0.01	-0.13	17.04	-0.15	11.47	-14.41	-3.24	28.91	26.15	26.96	30.93	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	0.00
27.03	0.02	0.022	0.004	32.33	18.52	411.59	-3079.00	64.58	-25.26	-0.01	-0.13	17.05	0.09	10.25	49.57	-0.35	28.91	26.15	26.93	30.96	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
27.04	-0.02	0.022	-0.003	32.33	17.74	412.34	-3082.48	65.92	-23.78	-0.01	-0.13	17.04	-0.03	4.15	183.97	-0.82	28.89	26.15	26.90	30.93	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	0.00
27.05	0.01	0.023	0.001	32.32	14.09	412.49	-3078.26	63.46	-24.00	-0.00	-0.13	17.04	-0.15	7.81	-14.41	-3.24	28.89	26.12	26.93	30.93	22.00	-3112.87	1.66	0.000	10.00	17.00	0.000	26.84	-0.01
27.06	-0.00	0.026	0.001	32.32	10.68	413.65	-3080.85	64.67	-25.41	-0.00	-0.13	17.06	-0.27	7.81	1.10	28.33	28.87	26.09	26.86	30.94	22.01	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	0.00
27.07	-0.00	0.018	-0.015	32.33	14.15	412.78	-3080.98	64.70	-25.26	-0.00	-0.13	17.04	-0.03	10.25	10.55	2.06	28.86	26.10	26.90	30.91	22.01	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
27.08	-0.00	0.026	-0.000	32.33	19.97	413.53	-3077.32	62.95	-24.40	-0.01	-0.13	17.07	0.09	12.70	-3.21	-11.07	28.84	26.11	26.86	30.91	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
27.09	0.01	0.012	-0.006	32.33	19.97	413.28	-3076.43	63.46	-24.41	-0.01	-0.13	17.04	-0.03	12.70	-76.16	-1.42	28.91	26.12	26.88	30.94	21.98	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
27.10	0.01	0.015	0.003	32.33	21.29	416.07	-3079.03	65.54	-25.53	-0.01	-0.14	17.06	-0.03	16.36	-76.16	-1.42	28.94	26.12	26.88	30.96	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	-0.01
27.11	0.01	0.012	-0.002	32.32	27.06	413.53	-3080.43	65.21	-25.34	-0.01	-0.13	17.09	0.09	11.47	23.18	0.39	28.95	26.14	26.91	30.93	21.97	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
27.12	-0.02	0.001	0.003	32.32	34.32	413.75	-3075.76	63.34	-24.27	-0.01	-0.13	17.09	-0.03	10.25	183.97	-0.82	29.00	26.17	26.88	30.98	21.98	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
27.13	0.01	0.015	0.003	32.33	39.32	413.75	-3079.46	64.47	-23.24	-0.01	-0.13	17.09	-0.15	10.25	-14.41	-3.24	28.99	26.16	26.90	30.96	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	-0.01
27.14	-0.00	0.013	0.004	32.32	29.90	413.80	-3076.64	63.46	-24.94	-0.01	-0.13	17.10	-0.03	13.92	10.55	2.06	28.99	26.20	26.90	30.96	21.99	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	0.00
27.15	0.01	0.010	-0.006	32.33	21.38	413.33	-3078.09	64.94	-26.14	-0.01	-0.13	17.07	-0.03	10.25	-76.16	-1.42	28.97	26.22	26.90	30.96	22.00	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
27.16	0.01	0.009	0.004	32.33	21.36	412.68	-3076.35	63.22	-24.21	-0.01	-0.13	17.08	-0.03	13.92	-76.16	-1.42	28.99	26.22	26.88	30.96	22.02	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
27.17	0.01	0.018	-0.002	32.33	19.28	412.46	-3076.79	64.55	-24.17	-0.01	-0.13	17.10	-0.03	7.81	-76.16	-1.42	28.99	26.18	26.95	30.96	22.03	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	-0.01
27.18	0.02	0.013	-0.006	32.33	19.79	414.40	-3076.25	63.69	-24.48	-0.01	-0.13	17.09	-0.03	13.92	-162.87	-1.20	28.97	26.18	26.96	30.96	22.04	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	-0.01
27.19	-0.00	0.016	-0.010	32.33	19.79	411.89	-3078.78	64.16	-25.12	-0.01	-0.13	17.08	0.09	10.25	-3.21	-11.07	28.94	26.19	26.93	30.91	22.07	-3112.87	1.66	0.000	10.00	17.00	0.000	26.85	-0.01
27.20	0.02	0.019	-0.003	32.33	24.29	411.19	-3080.34	64.76	-23.78	-0.01	-0.13	17.08	-0.15	15.14	-30.81	-2.05	28.99	26.16	26.90	30.89	22.09	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	-0.01
27.21	0.02	0.015	-0.000	32.33	24.35	414.74	-3076.58	63.73	-23.76	-0.01	-0.13	17.08	-0.15	16.36	-30.81	-2.05	28.99	26.13	26.91	30.86	22.11	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	-0.01
27.22	0.01	0.019	0.007	32.32	20.61	413.97	-3078.84	64.37	-25.94	-0.01	-0.13	17.07	0.09	18.80	23.18	0.39	28.95	26.16	26.90	30.86	22.11	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
27.23	0.02	0.018	-0.003	32.33	27.69	413.47	-3075.66	63.97	-25.59	-0.01	-0.13	17.05	0.09	16.36	49.57	-0.35	28.97	26.15	26.85	30.85	22.10	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
27.24	0.02	0.012	0.007	32.33	38.64	414.10	-3077.56	65.50	-23.00	-0.01	-0.13	17.04	-0.27	17.58	-17.02	-2.90	28.99	26.15	26.86	30.89	22.09	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	-0.01
27.25	-0.00	0.023	-0.002	32.33	38.79	412.43	-3079.91	64.92	-24.23	-0.01	-0.13	17.05	-0.03	26.12	10.55	2.06	28.95	26.14	26.88	30.88	22.10	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	-0.01
27.26	0.01	0.012	0.003	32.33	33.52	414.92	-3075.91	64.23	-25.37	-0.01	-0.13	17.04	-0.03	15.14	-76.16	-1.42	28.99	26.20	26.90	30.94	22.10	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	0.00
27.27	-0.00	0.018	-0.003	32.33	26.33	413.50	-3077.00	64.79	-25.12	-0.01	-0.13	17.03	-0.15	2.93	2.00	15.20	28.99	26.17	26.81	30.96	22.09	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	-0.01
27.28	0.02	0.019	-0.003	32.33	22.08	411.16	-3075.31	62.83	-24.43	-0.01	-0.13	17.03	-0.27	18.80	-17.02	-2.90	29.03	26.15	26.85	30.96	22.09	-3112.87	1.66	0.000	10.00	17.00	0.000	26.88	-0.01
27.29	0.02	0.016	0.003	32.33	21.36	413.83	-3076.77	64.79	-24.22	-0.01	-0.13	17.04	0.09	15.14	49.57	-0.35	29.07	26.13	26.83	30.99	22.09	-3112.87	1.66	0.000	10.00	17.00	0.000	26.87	-0.01
27.30	-0.00	0.018	-0.002	32.33	17.71	412.44	-3073.10	63.42	-25.72	-0.01	-0.13	17.04	-0.15	15.14	2.00	15.20	29.02	26.12	26.80	31.02	22.10	-3112.87	1.66	0.000	10.00	17.00	0.000	26.86	-0.01
